"","path","text_id","A_ID","author_text","text_title","first_line","PER_ID","year","vol","num","pages","subtitle","author_sign"
"1247","../../data/corpus1835/periodicals/per_raw//P_38.txt","P_38","A-144","Сорокин М.","Победа Вакха","Пирует бог вина румяный","БдЧ",1835,"Т.10. Отд. 1","","22-24","","М. Сорокин"
"1248","../../data/corpus1835/periodicals/per_raw//P_380.txt","P_380","A-226","Аксаков К.С.","Орел и поэт","Видал ли ты, когда орел","Телескоп",1835,"Ч. 29","","238-239","","К. Эврипидин"
"1249","../../data/corpus1835/periodicals/per_raw//P_381.txt","P_381","A-226","Аксаков К.С.","Гроза","Туча небо обтянула","Телескоп",1835,"Ч. 29","","240-241","","К. Эврипидин"
"1250","../../data/corpus1835/periodicals/per_raw//P_382.txt","P_382","","А. Б-в","Украйна","Синее небо, черная степь","Телескоп",1836,"Ч. 31","2","265-266","","А. Б-в"
"1251","../../data/corpus1835/periodicals/per_raw//P_384.txt","P_384","A-172","Башилов А.А.","Любовь поэта","Какая грусть, какая мука","Телескоп",1836,"Ч. 32","","168-170","","А. Башилов"
"1252","../../data/corpus1835/periodicals/per_raw//P_385.txt","P_385","","С.","Два мгновения","Мне знакомы два мгновенья","Телескоп",1836,"Ч. 33","9","24-25","","С."
"1253","../../data/corpus1835/periodicals/per_raw//P_386.txt","P_386","A-26","Полежаев А.И.","Песня","Разлюби меня, покинь меня","Телескоп",1836,"Ч. 33","9","51-52","","А. Полежаев"
"1254","../../data/corpus1835/periodicals/per_raw//P_387.txt","P_387","","С.","Жаворонок","Предтечь весны, мой жаворонок","Телескоп",1836,"Ч. 33","10","298-300","","С."
"1255","../../data/corpus1835/periodicals/per_raw//P_388.txt","P_388","","А.","Текле","Сбылись души моей желания","Телескоп",1836,"Ч. 33","","338","","А."
"1256","../../data/corpus1835/periodicals/per_raw//P_389.txt","P_389","A-26","Полежаев А.И.","Отчаяние","О дайте мне кинжал и яд","Телескоп",1836,"Ч. 33","","457-458","","А. Полежаев"
"1257","../../data/corpus1835/periodicals/per_raw//P_39.txt","P_39","A-143","Ершов П.П.","Русская песня","Уж не цвесть цветку в пустыне","БдЧ",1835,"Т.10. Отд. 1","","171-172","","П. Ершов"
"1258","../../data/corpus1835/periodicals/per_raw//P_390.txt","P_390","A-15","Тимофеев А.В.","Пешеходец","Утро! Утро!… Небо ясно","СОиСА",1835,"Т. 48","13","299-300","","Тимофеев"
"1259","../../data/corpus1835/periodicals/per_raw//P_391.txt","P_391","A-155","Менцов Ф.Н.","Моисей на реке Ниле","О сестры, сестры! воды Нила","СОиСА",1835,"Т. 48","13","301-305","Посвящяется А.Г. Венециянову","Ф. Менцов"
"1260","../../data/corpus1835/periodicals/per_raw//P_392.txt","P_392","A-149","Шаликов П.И.","На посещение его высокопревосходительством С.С. Уваровым, Московского университета","В древнейшем храме наших Муз","СОиСА",1835,"Т. 48","16","483","","Князь Шаликов"
"1261","../../data/corpus1835/periodicals/per_raw//P_393.txt","P_393","A-149","Шаликов П.И.","Ее превосходительству, Александре Петровне Дурасовой, при поднесении моих сочинений","В чьи ж руки Муз своих, под чей же лучше кров","СОиСА",1835,"Т. 48","16","484","","К.Ш."
"1262","../../data/corpus1835/periodicals/per_raw//P_394.txt","P_394","A-149","Шаликов П.И.","К П.А. Мещеринову, подарившему автора настольным футляром для часов","Вот истинно предмет живой","СОиСА",1835,"Т. 48","16","484-485","","К.Ш."
"1263","../../data/corpus1835/periodicals/per_raw//P_395.txt","P_395","A-149","Шаликов П.И.","К Ольге Вильгельмовне Штюмер, при подарке детскою музыкальною библиотекою","Прими, дочь юная гармонии святой","СОиСА",1835,"Т. 48","16","485","","К.Ш."
"1264","../../data/corpus1835/periodicals/per_raw//P_396.txt","P_396","A-15","Тимофеев А.В.","Старик","Дедушка! скажи нам","СОиСА",1835,"Т. 48","18","609-610","","Т-м-ф"
"1265","../../data/corpus1835/periodicals/per_raw//P_397.txt","P_397","A-145","Гогниев И.Е.","","О крылья! крылья! Да к небесной","СОиСА",1835,"Т. 48","18","610","Из Виктора Гюго","И. Гогниев"
"1266","../../data/corpus1835/periodicals/per_raw//P_398.txt","P_398","A-145","Гогниев И.Е.","","Туда! туда! на крыльях бури","СОиСА",1835,"Т. 48","18","610-611","Из Виктора Гюго","И. Гогниев"
"1267","../../data/corpus1835/periodicals/per_raw//P_399.txt","P_399","A-145","Гогниев И.Е.","Провидение","Источник света, чистоты","СОиСА",1835,"Т. 48","18","611-613","","И. Гогниев"
"1268","../../data/corpus1835/periodicals/per_raw//P_4.txt","P_4","","","","Ужели напрасно","Сев_пч",1835,"","61","242","",""
"1269","../../data/corpus1835/periodicals/per_raw//P_40.txt","P_40","A-113","Козлов И.И.","Мальвина","Цвела лилея полевая","БдЧ",1835,"Т.10. Отд. 1","","172-173","","И. Козлов"
"1270","../../data/corpus1835/periodicals/per_raw//P_400.txt","P_400","A-204","Воскресенский М.И.","","Я, как отпадший Аббадона","СОиСА",1835,"Т. 48","18","614","Три стихотворения","Воскресенский"
"1271","../../data/corpus1835/periodicals/per_raw//P_401.txt","P_401","A-204","Воскресенский М.И.","","Есть время, и я для любви возрождаюсь","СОиСА",1835,"Т. 48","18","614","Три стихотворения","Воскресенский"
"1272","../../data/corpus1835/periodicals/per_raw//P_402.txt","P_402","A-204","Воскресенский М.И.","","Ваш взор, как вестник исцеленья","СОиСА",1835,"Т. 48","18","615","Три стихотворения","Воскресенский"
"1273","../../data/corpus1835/periodicals/per_raw//P_403.txt","P_403","A-15","Тимофеев А.В.","Испанский романс","В небесах луна златая","СОиСА",1835,"Т. 50","32","247-249","Из сочинения: Человек","Т-м-ф"
"1274","../../data/corpus1835/periodicals/per_raw//P_404.txt","P_404","A-15","Тимофеев А.В.","Возвращение на родину","Туманно солнышко взошло","СОиСА",1835,"Т. 50","32","249-250","","Т-м-ф"
"1275","../../data/corpus1835/periodicals/per_raw//P_405.txt","P_405","","П.М.","Романс","Не верю я! как с куклою, со мною","СОиСА",1835,"Т. 50","32","250","Княжне ***","П.М."
"1276","../../data/corpus1835/periodicals/per_raw//P_406.txt","P_406","","П.М.","К морю","Море стонет, море воет","СОиСА",1835,"Т. 50","32","251","","П.М."
"1277","../../data/corpus1835/periodicals/per_raw//P_407.txt","P_407","A-175","Булгаков А.И.","Эпикурейская песнь","Наша жизнь суета","СОиСА",1835,"Т. 50","32","252","Из Новой Оперы","А. Булгаков"
"1278","../../data/corpus1835/periodicals/per_raw//P_408.txt","P_408","A-15","Тимофеев А.В.","Поцелуй","Ветер свищет, ветер воет","СОиСА",1835,"Т. 50","34","351-352","","Т-м-ф"
"1279","../../data/corpus1835/periodicals/per_raw//P_409.txt","P_409","A-15","Тимофеев А.В.","Тиролец","Я горд. Но не ищите злобы","СОиСА",1835,"Т. 50","34","353-354","Ее Превосх. Н.И. Л-г","Т-м-ф"
"1280","../../data/corpus1835/periodicals/per_raw//P_41.txt","P_41","A-144","Сорокин М.","Призраки","Сколько дев, и юных, и прекрасных","БдЧ",1835,"Т.10. Отд. 1","","173-180","Из Виктора Гюго","М. Сорокин"
"1281","../../data/corpus1835/periodicals/per_raw//P_410.txt","P_410","A-155","Менцов Ф.Н.","К демону","Демон, демон! где ты ныне","СОиСА",1835,"Т. 51","39","166-168","","Ф. Менцов"
"1282","../../data/corpus1835/periodicals/per_raw//P_411.txt","P_411","A-155","Менцов Ф.Н.","Молодая аравитянка","Калем, калем! я полн одушевленья","СОиСА",1835,"Т. 51","39","169-170","Газель","Ф. Менцов"
"1283","../../data/corpus1835/periodicals/per_raw//P_412.txt","P_412","A-175","Булгаков А.И.","Искушение","Зачем склонила мне на грудь свою главу","СОиСА",1835,"Т. 51","39","170-171","","А. Булгаков"
"1284","../../data/corpus1835/periodicals/per_raw//P_413.txt","P_413","","Б-г-д-н-в","Зяблик и соловей","Куда летишь, товарищ милый","СОиСА",1835,"Т. 51","39","171-172","","Б-г-д-н-в"
"1285","../../data/corpus1835/periodicals/per_raw//P_414.txt","P_414","A-175","Булгаков А.И.","Эпиграмма","Бессмертья ради ты писал","СОиСА",1835,"Т. 51","39","173","","А. Булгаков"
"1286","../../data/corpus1835/periodicals/per_raw//P_415.txt","P_415","","","Грезы счастия","Я засыпал под свистом бури","СОиСА",1835,"Т. 51","41","276-277","",""
"1287","../../data/corpus1835/periodicals/per_raw//P_416.txt","P_416","","М. Богданов","Послание к N.N.","Взгляни как дня взойдет светило","СОиСА",1835,"Т. 51","41","277","","М. Богданов"
"1288","../../data/corpus1835/periodicals/per_raw//P_417.txt","P_417","","П.М.","Моей звездочке","Я помню ночь; с закатом дня","СОиСА",1835,"Т. 52","48","163","К. Ф. Ю…ъ","П.М."
"1289","../../data/corpus1835/periodicals/per_raw//P_418.txt","P_418","A-218","Крылов И.А.","Вельможа","Какой-то в древности вельможа","СО",1836,"Ч. 175","1","64","","И. Крылов"
"1290","../../data/corpus1835/periodicals/per_raw//P_419.txt","P_419","A-193","Александров Б.","Пир","И я попал на дивный жизни пир","СО",1836,"Ч. 175","4","258-259","","Б. Александров"
"1291","../../data/corpus1835/periodicals/per_raw//P_42.txt","P_42","A-5","Зилов А.М.","Весна","Весна! И солнце запылало","БдЧ",1835,"Т.10. Отд. 1","","180-182","","Алексей Зилов"
"1292","../../data/corpus1835/periodicals/per_raw//P_420.txt","P_420","A-146","Кони Ф.А.","Великий","Змеится молния. По бурным облакам","СО",1836,"Ч. 176","8","51","","Ф. Кони"
"1293","../../data/corpus1835/periodicals/per_raw//P_421.txt","P_421","A-146","Кони Ф.А.","Ночь","Ночь земли! Твой вид прекрасен","СО",1836,"Ч. 176","8","52","","Ф. Кони"
